Time since transaction,Type,USD Amount,Token Amount,ETH amount,USD Price,DATE_URL,DATE6,DATE_URL7,DATE8
11d 18h agoDec 6 11:50:59 PM,Buy,"1,175.91","9,647.33",0.305,$0.12,https://etherscan.io/address/0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,77675,https://etherscan.io/tx/0xc7614c3b58dc92821eec550f2d7b075ac53441755150b446b6c714c9db4797a6,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
11d 18h agoDec 6 11:50:47 PM,Sell,"3,882.37","31,071",1,$0.12,https://etherscan.io/address/0x65c9874A0107c5553c92430a7AA3863a79D543fD,D543fD,https://etherscan.io/tx/0xeac0eaf15bf7760910aa4a37079dffa7d402fd8df993598026f7a6ee7ae96ff2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABP5JREFUaIHtml1sVEUYht/vnO2WAoINNAYQEBMtCdEAgg3Qlq1GhEIw/K1IEDEiYCAI3igEWtYgRGIwkchPFUqIIm0VhKBQsfxIywWBCAgmjRjK34U1KAmBlu6Zeb0p2KC7O+fsbrslfZO52fO938yTM+fMnG9WSOJBltXWA0i2OgDbuzoA27seeEBfWw/g/ySATN/z27NQeoIWGSbA04BkgPRDcAXAaUAqdk56YlfMXKm2Dk796kwQYBGAQQbh5V+/MvjlaAEpAzhhY3WmnW5tF3CCG5/W6vG9c/IvRrqeMlOUbAg6jewHCAGIoa3Buc36aAEpcwfvqnB9RZYO+8cRnAnIcwDsCKEKIjMrl0zcGS1fygG21Ji1O3srR88FsABAz5bXCMw7tGxGSawcKQ14V8NCJZ27hq05FCwHkAWi8uiqOWNNvG0GGKz4tavtT89UfjZ2yfDdLA081hjLM+y9ku7pqmGpRdl37KNF1Sb9JB0wFIJVO/T3ACl5AHMADAHQA0DafaFhANcAnCdwHuBJfadTVfm0R/+Kp/+kAc7Ye/ERpZ0FAswG0NdjGiXACRK7Ldu3fcfEAX+4TZBwwHklp9Ju9OyyCMAKAN0TmDoMYlvZlIFz3ZgSug4GKy5kITOjDFoXJDJvs9IETHdrShhgsOJsNilVAPogWY+1yPduLQkBnLLj5/5iWQcB9klEvghynEZWujXFDTiv5FQauthl1Nrri8RUZ3fPHnLDrSluwD878wPQyUnatGyWACe9+OICnLrt1EBaenE8OUylIWe8+OICDLMpJPo/C3ZSJMILXnyeAcdvOd7fJ5zcWjs9p7UBbTrzydb7ngynN7rexQBxAFJzMqK8WQjUWcDnFBkJstBrP826U/nqmFtejJ4Ax208nG2LfjJKSJOCXbBvfqBOABm/qaoawEgvfTXrb69GT2VDm+Fcao2IjerK/vmBOgAgQJKHosbHakp7/qLwBEjq4dQKEZvS/V7c8MO9hZ8qnBM1PnbzDOhpimoVdXoCQJpFtb9w/f5PSeQDfCHa82og5dXoCrAgdKRTp4dvFpOSazDgQYTe4HVg9ylS4SmmjAFfWrv3IX83HtQKOV478yy2AmCDOOvQFnAAIEkGHLt6Vy/69Oxkb6gji529Oo0AHdt5HpptWAWXHl6dRoPWSvU1raUnSZ4BzdZBOrfiXMdArUitLlGrA1qp3S69/vw1pVleAI3uIB11AuJpT1BL4jsLPGr5pebHpbOuA0BB6IiPcvk0zI7IAAC2kmcAHHA7AKOyoQhk9MrSMyCeMshZD8EWS1lfHnr/tfORgkaHtuQLrSqYv8k/ObLy9bcNY+/JuC4aKNo6guBhAJFKdxcBrLpud/viXPG0JpOc+UVbFwv4sdlQcdWyrw44XFzsGMYDcFn4zVuxKSC0tgIY0OLnOoisvl3PbSc3zw276RwA8pd/VgQwZBYtU39a9eY3bvK7rmwXhEK+cFNWngXpo4lLNen1NSwu1q6S3KfcZZvfEHA9gIwYoed6XegxuLx8mvHeNGWOz3Lf3ZgN6FIIRkQNFE6vXrOwzDRvyvyNpPrDt2pr1i4YpclJ1Dwd6dsQitlu8qbMGT0AkCCw8FsR7Bn1zroAxZpFYBL+PcRpsKj3uMmZMlM0koLBCvta78tDlWUNt4Bjx9ct+cWNP+UB41XKPIPJUgdge1cHYHtXB2B71z8SjtJjoLdWewAAAABJRU5ErkJggg=="
11d 18h agoDec 6 11:49:23 PM,Sell,"1,293.26","10,004",0.335,$0.13,https://etherscan.io/address/0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,77675,https://etherscan.io/tx/0x42370a7f6cafe03e85bb0a8ddf7badd39e8c5277e7b9bfa950a8b3629a354d4e,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
11d 22h agoDec 6 08:06:11 PM,Buy,"1,145.98","8,762.61",0.2954,$0.13,https://etherscan.io/address/0x7225D8708b78772f7ccaDc6dF264c42b2b96C35a,96C35a,https://etherscan.io/tx/0x65ac8b604b9128ae1b691041de702bbf8841e0cee8fdaff11333b207de6004d6,
12d 2h agoDec 6 04:33:11 PM,Buy,388.27,"2,983.43",0.1,$0.13,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0xb82d8a2a08d0025f12ba7e5fddaccfeb39952c404144d9a2e1559a6fa2b66509,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABKhJREFUaIHtmmtom1UYx//Pm6aXNTed04lVN+elkyZNsR+0boIwoVVnFeflowwRRRRHhYIzvnvT1iIKxSEOiyL6ZeBAYcOBl87bnLj1g0lLV0XBaTeply5Z0jXtkvP4YQw07XvtOZFIf9+S8zzP+f85yXvOeXiJmfF/RvuvBahmxWC1s2Kw2jE1mDFit80MRK+spBgVmBr0Ab/7SnQ8m4z1wqCqXWmy2gezydhPAK4h8GHStEeDz6e+r5w0OVivDPMhAGDQJiF49Exf68MVUSURS4NMNPGPjwFm3ps1Ym/AaKlVrEsadit4YtF3hMeypH2dMdrWKdIkFUuDBO1nk6F2otLR00Z8k3xJcrE06AOmLIbXaCQ+ySajD0nWJBXrn2itz+6qUQ/Q3kyydZc0RZKxNKhxocZBDSKwnjVib2G43S9JlzQsDRbY58TgeQjbM9Pn3oexvn7ZqiRiabCWEXBTjJjvzmrBD6aGOhqWJ0selgaLgq53XZHRGcrlP5oxrgt5ViURm20CzV6KMrDZRw0jucGNq73JkofdIfoGz5UJeVqo9XnOl4TdQ+QWL0WZaXeEL+6B/lnRLvYPoyVQB6wl0KUCWDgH/6lLbrx2Gg+8V/Iydzmmt4lsf3QDBP3otiAzXovo6aesYjJ98TYS4kEQdQLcCoDKQgoMjBBwgFjsC+njM251XMDUYKav9RliHnJVjLA/lBi7F1i6aMZoiWuaZjBjKxabMiMDwku5QODVph1H5tzoASz+gyTEGgBuCv7Cfjxiai4Z7SHSjjHjHjg3BwARMAaDuVwq19/q+plgeeGdGupoCJ7J3wrCFgBbANxkFstM3RE9tX/RwHC7P/vb/LsgknGXPA2mbWE9dchpgqXBcrL90Q0kqFMAXQTcDmDV+Sr4NJxI37FkjtG6B8SPO57EngVi3BfS0wedBLsy+C+M9fVZCmwmUBcR9gUT6W/KQzLJaA+BXvE2gSVnmXBnJJH+wi7Qu0Eb/hqIX1FTEj/gwirLZ1YQdV2USH1lFaSsW+Yvll6EOnMA0Kgx78/0xdusgpSs4KzRsrZI2klUprF8PMxjLdBZLDWoRECRtG5VtZdgYwbxq8wGlYhgYKuKuiYU8qGGabNBJQZpOYd0t3MR91qdcBQYJALQJL/uIgoMbA8lxnZbBTlvSTjFWFcHgtq2BeFzTeCJoJ6etA1V8RTNJmN5AI2Sy86DcACC9rg5qslfQQAA/QmwN4OEg8x0jMD1AAkiPiUEj8+h7ujlL4yedVtOkUExCtDVXjJJYDKsp3aVfx/xqETNXkX08TKypWpSs9Fr2ocAFrzkCkJOphYlBlfv/O4kgHc8JZP7NokVyo5T7CsOAJh3m1cjSqMydSgzGNk5cQKEp12m/RrQxyfsw5yj9EAcTqSHwfym03hmvC1bg/ITfxj8JAhO2gt5v59flz2/+iuNPr6QCwS2ARixjCMMND43Znor8EpF7mxNO47MFVZRN4EPm4R8GW5uflnF3BV7weeyZ1OzRS7cBeDbsqFJjWvvl9WqL0dZ08mMqaGOhkButpcgbgZrY4TS4HJa83ZU3GClqdp30JyyYrDaWTFY7fwNGKGFs57j3qwAAAAASUVORK5CYII="
12d 3h agoDec 6 03:15:47 PM,Add,-,"1,060,617",0.2149,-,,,https://etherscan.io/tx/0x06d17249214b08877d14bc0fb889d9d349ba4e3d3b44e59f7aea9b6224b3519f,
12d 3h agoDec 6 03:11:59 PM,Remove,-,"1,026,827",0,-,,,https://etherscan.io/tx/0x0d33def2518e19fabd08dbd657a1ead07f056948f75db26762586d5974cc6c5f,
12d 8h agoDec 6 10:23:35 AM,Buy,"1,149.83","9,153.98",0.3015,$0.13,https://etherscan.io/address/0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,77675,https://etherscan.io/tx/0x81e5c529433b719995a9a2fb5ccc33c5707e6187cb9ba83d69ebf720d0d47370,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
12d 10h agoDec 6 08:12:47 AM,Buy,"1,300.37","10,642",0.3383,$0.12,https://etherscan.io/address/0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,77675,https://etherscan.io/tx/0xfba1f28e309c5a8ff3f4f18f8ffa5bac577cb45a49a50badcbaaa167a1eb0bb6,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
12d 10h agoDec 6 08:12:35 AM,Sell,"1,541.01","12,643",0.401,$0.12,https://etherscan.io/address/0x4c5f5fe036e1Ce48aA12D42A56182FE61d764a14,764a14,https://etherscan.io/tx/0x12ebcaac78c581e5d56b10c5215e7da0f3c02a368392156b2d24c1ab9c95c16b,
12d 18h agoDec 5 11:56:23 PM,Sell,"1,118.49","8,624.99",0.2841,$0.13,https://etherscan.io/address/0x411ec31EEe0E7080FFE8b3A35B412b03D94BB5B4,4BB5B4,https://etherscan.io/tx/0xf96623a8c81ddd0b3d6e5684cf6990780fd539d14a26d893ffbd9bd92d82c1a2,
12d 20h agoDec 5 09:47:35 PM,Sell,456.37,"3,449.99",0.1161,$0.13,https://etherscan.io/address/0x5C8cb1C6560dcf2e6AECf6bA1961F78Ef5a7FA23,a7FA23,https://etherscan.io/tx/0xe71ed1c66e2a668979c1bb36d9739bcfa6419e89a559dc54e01dfb1e2125c9ae,
